address,amount,
0xfa0ba8efa28731522fc44da1759cbf3e63982a02,51,
0xa5a251ae6a06899973d40eacf777f950c7e4236c,29.75,
0xced8dc977c2ff06e0a11c3234f8b6a3463994a97,45.9,
0x6fe93fa847aeafdcbe4b7066a50382405b4f47a3,29.75,
0x261320fc5aa9ee640a4fe8abf8b0eebd659afd62,29.75,
0xad556931a5274f0c5596786aeadd3b88517655db,94.35,
0xd6fc557061bb8bd633d64128f059d2c9da2e1033,29.75,
0x24506719d70801d3c57806bf8934538a963c65b2,340,
0x946a1d0a7a80f8badcf9706b96b6698b95706d49,29.75,
0x1736a6acba76c1990afd339d70c17b9ea0bb0569,111.15,
0xa40669340c2be92d89b04fae326db8d13e9eb1a7,23.8,
0xf5d9707e4ba66d6b44f4cfb75637d54e5cc2e1fe,29.75,
0x15a10143fc70bc82fa2f9c7a55a00aa52fa825e2,29.75,
0x6a199f2c0bc8296cba13449641089d1a7b420202,29.75,
0x11e8cf2af7f30f31a33f84be57f90144533980aa,158.1,
0x3Fc524159926EfE9B6af5c287214eF75E61ac929,29.75,
0x15c3c2b63b098a31a4a50e27ace26dbc0f9fe3f4,269.45,
0x9033ac5cc09720d50099e53b986d13d6a5de3495,29.75,
0x57cd39d09fcfc70a51d18806127c0aefbfeee875,29.75,
0x4bd2ffc16a557502953538260cc139a7938bb008,29.75,
0x2d911f3d63d04fe2fbe5ea6f0ee199700a05efd8,29.75,
0x667c5DEF22003b28fD1F172097e7ebbAE4080753,377.4,
0xd36a5064e9ff309bf62f8b9aaae39510923fe162,29.75,
0x6c33137bc0b28b3bb54bbc9c9e704ceeeccba201,29.75,
0x696481cd239f284774b212d964983222bd20babd,29.75,
0x85ca4d5dd1e41e1335d78b362fff9391e9038167,29.75,
0xf4d6250f20f7c510f104aa50fbe0bb7eba3ee35c,510,
0x900447d6acabd0d13171cb6b80e28f5859efb145,94.35,
0x4a78f58d703ef5b34edd7d5a8d1f0a0913145caa,45.9,
0x5a5ab07b1740aecdc45aeafef7f1d48ed2ab3b4f,35.7,
0x59bdb555a17ac2baad2709b0fb513fd19539115b,29.75,
0xe37e187347465d37963db4c9b4026ec9a3e0a8f1,189.55,
0x463e39661f2f1cde5d094c5a8d55a00128e2c71a,377.4,
0x765e4dba22cb8f459e36d7863bdacc3e7355b00a,29.75,
0xeec1ce2f6ff426500d696093c55e0b9f96bd9297,29.75,
0xca714976fd5b1a90b8eb55f874ba29d4290385f0,29.75,
0x8b6fe75b4733e43d76677ce40930883414e7c428,29.75,
0xf5ccf13be5054e5c98f6ef2b9c1c04d2420a784b,29.75,
0x8025ce2efe37e68b1496cb08a2cc49db36e57ecd,57.8,
0x62a0e33e67470b7c22bece90a42cb80c6fcd59a4,17,
0xc1fdbf3378c70a6bc3e26bd97df5abdabb6a4038,29.75,
0xb93138a86aa82431774956eace1e973eac21c0f8,29.75,
0x00ce77a0f3db8d7217df1d02c6f8dcea42785199,29.75,
0x4b18c84d2e1d184d90b6e4ea24c6a4625bfaf298,11.9,
0x7d833b42e361db6b9b2312b2fa4834a6a928d1d5,29.75,
0x65a4df0ccb1e51a53c981bd5461e56e504becedd,29.75,
0xc3eea9253afbebd1ce5ba07b77860bc0104a157f,29.75,
0xe3e19d4050d27a55414e04bf2bd493963c402efb,29.75,
0xc20bdbd8e0e6a12a218b1959df0d1cc8c6225c25,29.75,
0x990050bf1c94ceb00cfdd0237181bb1a87456d76,1219.75,
0x495fe349ac8a10b6fc48cac70da44eb1b12967c9,29.75,
0x4592299abe9e02286d31d09f7c5b9bc99ba3d095,51,
0x03d279c1b95725562fca79a6562afc5904aef9d3,290.7,
0x99f16b7302d0c5e56fa6452267088647b9fc2bf9,35.7,
0xa42a317e1d9ad2a29ef0047b5dc307ee5988b0a8,269.45,
0xab8afced22c403e35df4367727d5b031e28165d8,29.75,
0xa111042fd5e195af91ef6da34ee5ef69b46a5905,29.75,
0x2b120d512ffce169a7c80a6a77fcd37c281ec5df,63.75,
0xd9d6d07e6d3ebf5f7806f3598db0f2c2ffc7a81a,29.75,
0x92b12c72ada95f23c1d8a10f72ba51238e442676,96.9,
0xc243e97872e15ac30f7202bc1493c3a34d1ed42e,62.9,
0x0b9c8b62e2025d22a752c7cd85a885a35115128a,29.75,
0xc03815b70cd64f73fc986e70d4663ed3e5ddcd98,188.7,
0x60de9293faee42508abecbc6b9c7d07d082383b5,29.75,
0x60f72206377869128210f7e9883fd3d88b81161f,29.75,
0x64e03b7efabeeed22230a74f3cec8b6dca919e86,29.75,
0x18f25bcbba8f34f77f089a091984d1908e0ba156,188.7,
0x5e660ea40da52dfee987a325dfc01c03e94f2ff2,481.1,
0xb3f1f3d5e94897463a7f631e9d084b67243e8288,600.1,
0x147fa5a933674447e430fa73e37d239cda91a0e9,377.4,
0xc0c2f13e89e2fe3e17df3008a03c6832c8fd27e8,29.75,
0xfb35f7777ce58511842f1399bd05aa09876d4fff,124.1,
0x9dd6e32328db0518369d4092d29691c76771abea,63.75,
0xb1426417dbba0ee7248935d75a5ca85087b7ec3e,29.75,
0xa325ac2d571e4b490bacf13264c285ed6da61a85,125.8,
0x47d21ae4ea12fb49b4c505b7c4933d28507fc4b2,51,
0x2aaac00464207d9c4443521dbdd04723e0cd0324,29.75,
0x14f06d026218270323ad5eeebb1fef0d0c22b6cc,29.75,
0xc0036e8a76accec6f8fec591503f531f2326bf8e,51,
0xcfa8286b0383ef4d3c687ab437b049da8258511c,29.75,
0xd706c7507155c7f1492f6cd84c111f972c8eeaa9,29.75,
0xc987df44f7c0d58d21d284c0f7c8b5ef29ce08c1,28.9,
0x96024648d238eae9c600cbc071a420d722212299,80.75,
0xc0703c6cac7e0083682989886d4e11b01d75aa26,29.75,
0x0b448c913cc7b8f1072215aba22f79233036654e,281.35,
0xb1dd9139e4bd29094cfaea2d4eb4b06dfc856488,79.9,
0x1c9ba78575a468df6e90fc98b263c0cdfad2d430,646.85,
0x2cfb03a27305f4babc5e43fe27a572f41cf8de3d,29.75,
0xb27513c0e26b70ec2cd1f7d9c284f161d3fd7cdc,51,
0x54c281c0d8433e4a50fa104b6b0a6aaa3c143e79,29.75,
0xce611c32ea6c93e68b67f7b22692b51cbb2085e3,33.25,
0xfc84feb2e3e1c6cfb90d9d00166b60ed03a4c7e0,29.75,
0x0d6d5d3c93d8bbeb7699ff0387d19a205a990e99,29.75,
0x4156f804a6869c4382ec14b9e60f634319b2839b,125.8,
0xf88e5b0304e9a9989e5ba60569c6b79897481684,188.7,
0xd89e35b5040bf8b0e7c8596962d9b6c2a9db9bdc,29.75,
0xd063b0f127d44ba15cb8c3f1df469daa99555fe0,29.75,
0x2d375a25a80747de74ae9aae665b2d647cfa4884,34,
0x5a939f64b743dfc2eb5adbbf22488fea9f2b0303,29.75,
0x8f9105569f04b74b5ce52d0942d96a340b5e2526,239.7,
0x091ef59d8d3bc256dc7d548c3311dedffbe7a044,62.9,
0x57ac67d639cddaa91afc03bad1e6e2705386c389,188.7,
0xa8a764f8dc891316ef737f490b72700315369189,29.75,
0x58e81116fcb89af7f87af7805d175ad7a79e1367,188.7,
0xefc34eb83aa5cfa7849404a35d2f246d7f1d3493,29.75,
0xcefb6d3824ae14bbe7ecf5774222785706b46a40,145.35,
0x7a0d0efdbfe13f1217ca6bfeb73de7d4ef03a199,29.75,
0xb7a68d7242dcc96724a2c4dc4e2d70fb02320e8d,29.75,
0x1ffb462478dc0c2d416be77911a1be9ac696cf37,62.9,
0xee997109196a66c3a1bc0342d049b2c5dc608991,29.75,
0x6cb6e7db112c1f53ecabe2d3dbd289dd9cba4988,29.75,
0x3acb4f5f532a0caaf496b939c4eda5ec7c047d09,29.75,
0x734ad9a35c1b4034affa11f5cd957975533501d9,29.75,
0xd8ced545b19997ee2c78c2750d53d7a29ec506bb,29.75,
0x593eba88b2fe0fb33279f19f3a3e5164b4b0715b,29.75,
0xc5eea7c26bb394319111a928ba2b5f06b9dbbbf7,29.75,
0x0fb96584ac65a23dbf9236599a9cdefa87aa8722,188.7,
0xf33ea5b3f0ab05e39d1656d42f475b5a87ed21c6,158.1,
0xee8df27f46fdad4213c156ff3a6119eb44ae0c0d,29.75,
0x679186d7e07023908f70947d8c96592b28e246a6,243.1,
0x12cdfe796f4331a5a30cd768fbbf99f22d8f0060,269.45,
0x85c1c147bf2c2c6939d5b67cbe43c4a7e06c787e,29.75,
0x3a7cde6a0ed938ce4ee25f580560d347108e4b06,29.75,
0xdc5ca6059a11ecf6e5759485848daf94f15c05be,63.75,
0xb9b2b97a7b4e93e3a912b5dbcb45f426fe4fa6c0,29.75,
0x1e36b8c18b3efb9f178a2ce294096ab01daf2f46,29.75,
0x8b3d33ad0c003fe9b3c423c2302bee013a1e9385,29.75,
0xcc8b05699d868c646bf780d835f4959db0d56956,29.75,
0x164ab5c0c28611b97173026bdfbd7eb47de3fdb7,617.1,
0x14b51dbaeb36bab0465fb45cfca569eb41802735,209.1,
0x15f76862162f4824e7620d9b258822390e13447f,113.9,
0x5c6b49a1ee8640f1a67b1b8f36677dc75b23fd6a,23.8,
0x2c068d142adfce1a17f862c7e0de93975b2d76c3,188.7,
0x069d69940665c8a680370ad75e0e2e907bd3cf18,29.75,
0x0fe461bffd5c344277071666f976afb20b00392c,29.75,
0xa0f5d6e0358d228870a98866580d8694c49530f9,19,
0xadc3dee8b63d0e56fc740c74b30cc8f106dfaa02,94.35,
0x5a546601bbbaf3c899eea647f201c20f03c93155,29.75,
0x547df9113f65140af37ea1d61095c6124e7b0c85,35.7,
0x565abb22bbce2c07d646d58ea1086931710f4ebe,29.75,
0xf7291c1e9b4ca414a23abe9efc2b412fec59971e,23.8,
0x1c3f57fb063595f5c4a631dbb8f604aef8ed45e5,11.9,
0xe189de9ba3c9184f2a4a3b461873d9d52eeb578d,99.45,
0xd239236adc7a0c8a073ccac627b8861f28eedf43,62.9,
0xfc263ac5fa8b0333b99923596283860cefb8a4a5,29.75,
0x3060654bbd14b4e6c86bdd09945a6a1b83c7cd51,28.9,
0x58dc347e960eb2ea2cf9d7ef865ad655121c8930,125.8,
0x58ef023773b320d54deae405e99103b3c9cd748c,85,
0x57c1e94ec10573b9da09ecfd9287a87acb179705,377.4,
0xb20e83d5ef951fef711ecf0b7d15dd84dd0cc21f,8.5,
0xb34b751355f7706de652ee77083fb5058ccf7f5f,206.55,
0x7824fde3befa88fd45ebae434301c6d92e85de3d,25.5,
0x603646bacf5f38691e8c2e8aa07e93d695ff102d,29.75,
0xa9aad34949febeeb997f9b0da84e8e076332979a,391,
0x79671f051b63544a650274955dc6f4c0ed8f9fcf,29.75,
0x83272588225b466cd2aba44bb55e2d0975cd0786,159.6,
0x6ea35bb7b426a1bb4788c4d73d3c8b73adf0b9d3,80.75,
0xfddc2f2128e507a1b9c18b93689c3c950ed19509,29.75,
0x4317fb87e83ec81792059e1bb6000341bbc41cf9,29.75,
0x047f33433e01655667b8779659b77cf88ed34ef6,29.75,
0x518ed434ce9b108c579510ce6fe389994f725498,239.7,
0xf6ab67297f2a593d01e51bd72b5781a5fee96e1b,80.75,
0xe71d61986a95d992b1b659ff9b74e9c892313d07,29.75,
0xc5fb618477f101a1eb125b696462dcc36a10ac2e,94.35,
0xa970c50976c2687cee51caa52e99c1b9ac8d0bdd,407.15,
0x8715235d27af0259516428abc13fe90630430012,94.35,
0x8716d420e1eb68d3c7e87e07cdc87342b8908c58,29.75,
0xed62002bb7697c12d1f7fb6c7d98dd2fd995b618,29.75,
0xd0ff20bcb48598eb2152d72368bd879ed2c605de,284.75,
0xb84b3850eabf40264c45ff1a5b5ee3bd64f9983b,113.9,
0xf5e7e762ef967f7be3f36d6db186b870e5f1e497,227.8,
0x89edf22df2672b4ac72276c00ccf54e73516dcf1,62.9,
0x70e65c8130b26059e74dc72d5db243935099b387,62.9,
0x81170c6aa73936395c3733dc125b41d788b0c285,17,
0x2c3f38f18ef634f7a8e6478259189a543373352a,29.75,
0x24b4e4dc337f6604c5c667653cfad4b401ef3986,29.75,
0x9791e3a1216351cc56bd1f50fb25bd53f2dea62f,37.4,
0x3164f60c608e30ad8bc8d0179eaa3a8289145740,232.9,
0x173a85bb181ec518b98d64594e543a877e7a5d82,170,
0x736caa824db991cf6154c86434f372e4c8c84f73,11.9,
0x0c08bafda58f784275988c40adde72bd43eac01d,29.75,
0xaee29e68980a5bc124685dd0dd631b6dca634462,29.75,
0x39b0e2f883605326005106f14a2d03ed386e99ac,188.7,
0xdb31384b7a653c6ef3c2c941cde7bfcefb6dc6ec,29.75,
0x834cbd994ea9178a7b045b38f525f8b52f281533,29.75,
0xbd3fe5d5cf1ea2f3b87cea80e6e6ce751ea8ef45,29.75,
0x50e76fbf9fbc27563afb51e2340539de69972dc6,29.75,
0x7bfb8707d92fb1ee4573f756f325cffa2d6b9b67,29.75,
0x13ee822e5d2bb509f85da118fb132e156e29c563,34,
0xa6d8f58057ae05b843e9b6549d5a7e5155fe1575,539.75,
0x84666a6ddd5a78b6b99e2277ec3d8d651dd52df4,29.75,
0x544574a7feedb4669f080cb9fea1a4b3d133f821,29.75,
0xa68c69974460f5bdcdf60f23103762e81a8889a4,29.75,
0x2205222844b1cde8c325ad7c5d23b1eead889066,624.75,
0x85df2ed8296a60867c5a6604d3c41d20fe9fb905,646.85,
0x3399afe196417429028a116dc1730482dacc88ed,63.75,
0x65aa70fc515578410598f3812a18e02c88ba6aa7,188.7,
0x0234f4d05041e1416ae5fff8dd64061df5238bcb,29.75,
0xd0cd01ee78accd17598627ab548e667f1f4bb98c,17,
0x342da5d7777e5828497b9b304839d57546ba424e,29.75,
0x66d354ef46de2eb4a95867e0c5650498b67b29bf,62.9,
0x63e465ba73e9c986c8ec731f92fc0d6473251bd9,29.75,
0xaaae96ec2e99336ab4c24ab21831882bb24b460d,62.9,
0xb29a7297089b60214173c4b07b54073fa5d5129e,94.35,
0x69db833c2a884569fe89615c4203c4e955f7526b,29.75,
0xd517b2add2d2b1922a47d98a415f343ffabc96c1,23.8,
0x3119ac799b80d7c4a663039c62c6f64c63c7aa8a,29.75,
0x3812f734253ff7f0409c739f9ff88f64a71a3908,29.75,
0x9d301dc98eb58499cbc2f300e017cabcc48d70ec,29.75,
0x15e09502fa87915c78c28fb974cfc678d4957c24,377.4,
0x0c3d502b7a4c7130bdbb410509c6c6ace9780eb4,29.75,
0xe4c16f56a69c9fdea268dded65fcadda2404204d,29.75,
0xc41abe3c28b91ea572a05ce4738eba1b4099166b,34,
0xd8684e33dfe121936737428f8284dfa3401d911f,29.75,
0x4a793ba8f449a4c6a44746a06abcd9785f436632,29.75,
0xc436e84ee21247fbf5b3c181749d7b1b54c92d0e,29.75,
0xde7fb34d93f672a5d587dc0f8a416b13eed8547d,1933.25,
0xab868ac6da9172531df31afd181c9623de5831b4,112.2,
0x2e08b882bfd183fe1dbcde709c8b7812a9a18fe0,51,
0x4cdff5e800c89a2eff2ad28e9f503a77bb9906fc,29.75,
0x3a31d9d9120013a2f1f55ce45068ed9ce4795e9f,86.7,
0xc4eae7050f71ab4a3d3ce4768c3a66fc7bf33e0b,51,
0xbee95b56607128259fe8b7d6503ea9ea8004cadb,510,
0xeb45079d37c11c55b8250e0c8e5c1fce53edb42e,29.75,
0xad0b0585c79a83091e6f6a9726c21e21286baa15,34,
0xae0bc183ff3dfd2022142c2e914cd55d56eda438,566.1,
0x9da918ddfdf72b26dc05189ceebfcbaee7795cb8,29.75,
0xeef93be38791d70766985418a73dab773dceda78,95.2,
0x8b1eecc57a8ab5fbc027e2434f8184cff6dc8f08,29.75,
0xfc9ea392abd49cb1437e2a1bc2e1700feb40961f,17,
0xd016738da53803756cc9f94e224d19114b9f0ef6,46.75,
0x7c36823bf44debb0ae96073aa47ba88f0bb16cbf,29.75,
0xa874e5b6fa88085fca1414b80d517c6c7b64d767,17,
0x1f0ca6295b58dd6dfe7b9220eeb57988cf9390cd,595.85,
0xf411fe23c2a8d631187a0825dcf8d99b86319bc1,46.75,
0xde58e5d0686e0d5341186c6a9a7898932e3c5d73,29.75,
0x1d6844a988aa156850c20a1aa32bc0099c9a925b,25.5,
0x2aabec1dbedc85dc66b5fa144be9deb52c1f5699,25.5,
0xfa055e85b0d8338dbd3693e752460db91be02b80,29.75,
0xbe3187c9e29fa6d77072b91f410d85dd3c766a0c,29.75,
0xde13bc4f13142649fcc6d94f2ecbf5af14cd66d6,17,
0x08d2cd1ce328580f2abe6957cba8a68bf9cb00cc,66.3,
0x41f58409ae9924d88ce1a5fdea9504522591dff1,55.25,
0x39ba40496c42ee48446f3ab943e7b2b50549436a,29.75,
0x7f0e2eb318b8a7ba583bca038a96dbe0ab0d0f07,29.75,
0x0b3181786fe6ee88f2d27ee3a9ebd51c1318abfa,222.7,
0xab18d75ca49a282c2fb18ae6d48209f39f2165d8,51,
0x210383a9ae02a188bee0fbfff53824f625b9488c,29.75,
0x83079fbab34d68d2970e4e66225012b19d407977,170,
0x0cee101ff738a4d6244be06fff228e3956ebe08d,29.75,
0x4246c39c01492927c4962c81d2e1c473718ec276,29.75,
0x2ecaa3162e5c06d6994201daadd0a9ff5c3eacda,94.35,
0x0cea67067768a6d908626322f0e0cf10e43a314d,239.7,
0x1102ad535f27462663e2652e6c42254ddd5dc26e,29.75,
0x23d020104df75f9f14f48401e7193f4721782d5d,29.75,
0x4da2e0717546a68ccd2fd2855e988aec2ce70b20,218.45,
0x385a1644c68944bba8e9ae866f510137b5360451,92.65,
0x6da8e2a4f09d920ab5404d5ee1c55a8577abbeaa,175.1,
0x935db4f617617e548189f63db8514a2ad8752f86,29.75,
0xe9d99deea6a4da5c7e32cab1495f58139b70f8c3,269.45,
0xab2b5308521364af5b71101374c72dff34f1fccd,46.75,
0x902c7a697b3c0aa3089952af3de6e905ee46b248,29.75,
0xe07d437ae840fa225437185e1ae0811828222c0e,11.9,
0x8212426ef424ccaf7113f78301e2e9c07172f63d,41.65,
0x14a1393c0b049c5efe156acf6948690881b6e9b7,29.75,
0x6abf339ebd0f06a825e47c97d9e22e852bd53744,34,
0x42417c2b4be3315eeab7be627e3592000eee808e,29.75,
0x46241047bc86a7139877fcdfc994083f45498c57,51,
0x07b790eebeb9c932924c4732c17fbe451bee4440,29.75,
0x15b9a097e5bfd6a75e9d04f3b5eadf6cd6abb622,51,
0xac1b2469d1b46b6290dcad11b7f0d57bca55e18c,176.8,
0xcf9b18f82840436ff7305e8dff0f76b5ee039526,17,
0x774e2f5c083830e9b6c56fd10396e8b5f8bd5ebc,34,
0x37b8ef2da4964886f16c6b14fc87a5c8c9ac4038,566.1,
0x7f343e5a782fef3e603e8eb34da8a67c74d32b6b,29.75,
0xd3a55cacfa1641b78dac8f653ac482bc33080a7c,11.9,
0x7fa992dda178b01701048c302273b484a4b4cb3d,23.8,
0xd2dd514853e115df9fb4a1bf58d181f09fbc318f,29.75,
0x0827c55d1f5585c781332432d691d56e0320e911,29.75,
0x86aa07965b08a0d1c7a633c808d4461be956e1bc,29.75,
0x2f2bf91b3e93d8fa7cc84be799c5b30f8dd014ac,80.75,
0x9f8cc9eca1749ee7638ebafb9fdcdd3831dc4301,29.75,
0xe963a35c70cef28b848bbbe5112c9b78e86f56f2,29.75,
0xa47c75310994ffb2824c8d0fec11f584ec3e42a3,29.75,
0xe5172ccac67ec6d9110b9fc0aafd6985904e56f9,29.75,
0x7d28e6ac56d6c20837a58269ee8d9c806242a96c,125.8,
0xe997e11534697cbd56cc697289950d0379b4a9c2,29.75,
0x2f11ab0502207b4bb694ce3bfc1b222946b39fa9,29.75,
0x26a9db44a197180d4c0fca91070efd2477087edd,29.75,
0xab9c72bb4c9e7c6b6b14fb7d8654bfb0f0eade2b,29.75,
0xcff5366392ed44d7e8a8889d8f92a32a1a766901,17,
0x97316c9aa1cd8214282c64f5ba08e4eaaee4a769,29.75,
0xf35fa1880cbba1462e21a4a4e081ae8fa5c5e5c3,51,
0xe16078e85c3745ec0e2a774d0b1ccd16e9adc33e,29.75,
0x26b4e82365e1250fd4b46d78cd8e2971f5db1a3c,29.75,
0xe200457c638c99d002ef4cf5d7dae1dd4553a240,29.75,
0xdb0be14f6695bc690af2667338eba32c403420e1,29.75,
0xa942a884fef879e758d832e0eb99c2283faf5476,29.75,
0x5348a1ad89f3c0abfda082a088e46841ebb2efe1,29.75,
0xfd97778fa40592378dd58a0c1ffec2c544fbe200,29.75,
0xeab615ba9e4ee5f219846d67a8e3771fbbda4a4f,188.7,
0x913b1d78f53243d0e2654f17c88868ca2d596ea1,269.45,
0x24354ef7ca981643076adc7a89f4e3adedff9d28,218.45,
0x323e2e4f0340f65b602c26982eea7a38a1cba5ac,65.45,
0x36aabc3abf6f4374a44bdcb9990b620a899bbbd6,51,
0xc2a7e936975637e0d45f03ea7bdf2441cc19c73c,29.75,
0x4710222d066581b6e23576db0e32c4b33edde19d,29.75,
0xfac4f8bc040c0349e7b65c9175580aea85406d4a,51,
0xd00acdb17e5c5ab2096dcb8a3789ed0607ccbcac,29.75,
0xfccf566a6495d6e78e71250f51d902324aeffaec,35.7,
0x002e38015846bfe01d9c98654569ca08ad4a07f4,29.75,
0x5cbd1e0a7441f93589eb89630892fe0e5c6a631a,23.8,
0x06f8e6f35c98bc4e8b10fca1b17669ce3f409f7a,80.75,
0xe756c039205546857c72abf37915430d4530ac36,29.75,
0x1acabc53186e43d74ff3c83ebe71d295be3deb28,211.65,
0x0bfd7b485dee1137579bdffda8661d8e27c14918,31.45,
0xe7e07f085fd876d3619af686dcb3a295778bb01d,65.45,
0xb3c4fde0130fd3029ba6cf93ad4bb78386710e13,29.75,
0x65ee9c547d8b988f53a1cb9cfba3eee947002fa6,29.75,
0x5803d62c06c301a22401d60ae790d7f4efe58619,94.35,
0xa40763d27d7d0897e9d49a7c2da2c5d8eb8052f2,29.75,
0x53d3b926bba22f37d27082a9b56a4b6d7f2cc8ae,119,
0x6d5707848609b59d656b7805e4697f25371b2ee0,34,
0x32b757621a286104fa0b045ebf2ebd34b495a5be,175.1,
0x4817e02efc9131a8d01f4745721d1e5048b9eb45,377.4,
0x8003219e26805d7e2f23fdbeac4288263d0ff6d8,79.9,
0x1b8ffe2a327e2f13be095f0a0ae361ba84217b14,92.65,
0x6837c02a5f566560354c8b7463706f29ba7797d3,29.75,
0xb2f637d25cfe5a52f326cc98448dd5612954dca3,29.75,
0x2322c4ab59be46fe98d96d981b34e823d42c28f0,29.75,
0xb3fb825c7ffb5cbad945122576053d98172dfc9f,29.75,
0xd01efdb35c56413f26aff1be140edbdb4aa3123a,29.75,
0xda93835568cf7092ff6e6b1732853fe277848d06,29.75,
0x19304e28932a456d5e6c1fa89afbdb24b7a5ab65,29.75,
0xd22c1859b470570ef6e9d2be62854f588e5b2da1,29.75,
0xe9f5d098e48ad897207973bd8e8eb5ae68965ad8,29.75,
0x376296316a8cc6d5d62dbeaa39787fe9acd6e891,269.45,
0xc427603116eeeca5f96294a8587cdaf343ce921c,29.75,
0xe4123f89c79dc32d1ed698c060f99b9e3d29eec1,62.9,
0x521905d31bd460b4543a24cab151e90f3bd916b2,566.1,
0x047afe01ffc618ba4f89ae973e1c6ed53dd7b633,29.75,
0xccca6d1c60841242e040689a43b9d0f5da62e51d,62.9,
0x23e015c60b98df74ce55b9883a1e02bc8b0533ff,39.1,
0xbe3c99f39b4632f406966a75341e38cc57bb122d,29.75,
0x7cea6612d62d82f9558355133e9a648f09234d1c,260.95,
0xb80cded01504b937f024a4bc8746d96506c38ed7,170,
0xfb28017bdf9ad77d077aab0bac19af117f9efde3,29.75,
0xa03bb69f2a9bad04e028d2d4ab62c5fcb520cb36,188.7,
0x13e19b14b4d06790f259b19beb470d7a53860392,29.75,
0x0dc99e4a17ab2154503c11ac9d8f58e672103009,17,
0x86f84f893fe22910c7f22cefa4cbfcab5a00915c,337.45,
0x9b448cf7dc9e69509cf9e7066cd97060568c68dd,458.15,
0xce87dfd63d27231e78001b099b050a6c7ca9636c,29.75,
0xcf32e15499fdd5bb4b32c2846054fe0ed621d13f,29.75,
0x100169f3524f13defb298e3afcd742f3f2987095,1215.5,
0x517e9c8199d3fd22c34a27ccce97630b0962d20f,29.75,
0x9fc1d534cf40c65bafbc5cb6e13e484bdbc18be1,29.75,
0x17311c96fdb117743e5b0ea04a8b8c9feaf9530b,17,
0x4820ce2caebd82b54a6017a8e705af4151954a73,34,
0xc592517ec3703e3aeec042588b5da202f60b2ac2,62.9,
0x9371ce55875c7b855bf4d479b419c6d7fd9d7845,62.9,
0xe7615b0b2680d2842b11c22c11d48635ef62bd0b,251.6,
0xcc0c7be8e1f9266158553c7f096e637ae03df53c,29.75,
0x27253b38e2a86897b6501d1984a0f190e1e6a4c5,17,
0xc87a7aa4fd0b06b9aea2fe96bc93a0ed89639bf8,17,
0x9f2eafaad26804af467165058926cbf756c73580,82.45,
0x7bc49f90a2226fbea713864529eb15437d8be9c7,46.75,
0x55b25c90922c6f0a364fdb1327f089d1aa7412d5,29.75,
0xdda2e5a23bdade6c9fe4fba3b19512db2939b41b,29.75,
0x53b0b71c1303ef5639c4669f888b670f86929680,125.8,
0xe55205ff1d17b903a87bf5ab0fd5a2acae13b2fa,125.8,
0xac7e9974fbba25ccbbc29de8d541684814a00b7d,29.75,
0xe6c41b9c199fb01ff09239c25e0e99b13648f94e,29.75,
0x4fef2a576965aa81a4c4e07139b2f6afced55f05,377.4,
0x5a6ece86c242dafba382e2b249b5cea937f30401,29.75,
0xac24b97d788699695a8bfc7e1b1a7228803d78d5,29.75,
0x164cb2b4f4013ab58f7f03498f46197ba2d7db4e,29.75,
0x69bedfada2f9c0d7490dc15250bf60bbf7b46f44,29.75,
0x6bb0c6741693a21de01e253e70745ae3f5cf8661,29.75,
0x44e890bf6eb2a59ca2ae38242361ead256e382b2,188.7,
0x87716cab3fcc7b5c5a8d0aff06cdae0a716f4e7c,377.4,
0x50a9af0465b4e08536fa00f128fdf129df40c2e4,29.75,
0x9042396d6feaec95ec9dada7dfb9b2c8615f9e72,17,
0x595971b2b7ba20b149c16b234e28902308544c05,29.75,
0xe5bb93b27d9df970e65a4b80fb3c2e31946ebaea,29.75,
0x4a3b760addd5675185adc96643ec648b4d6008e2,188.7,
0x332d6c661cb59dcd7e447227cd6c87ab960b6285,29.75,
0xc7dd7e84e786bbd45697f3c9735fa6a22fcfa607,51,
0x4588cf32aa0a5f1ec7c308822827535a22dc00d6,29.75,
0x35aeb419dc266c138043eb4aaa482ead5da5c1d0,29.75,
0x9cd0b88bc8dc41c53dac2c5f5b7cfc4737ea9686,29.75,
0x7dde9e96539308215242edc7fa490162bd5fe337,92.65,
0x0b46727a870a86c6ebb34a814389f5da8bfed665,206.55,
0x52cb0ddfeef3009fb15fca7ed16ff4b7e1e43167,94.35,
0x7c839fdb4018eb7cbc81b370a18114acd419fd5d,29.75,
0x1761b38c6b338a3d931576c80c6f272f8eb08387,29.75,
0xfaf34daa827d4213d7a7eb76699faaeaedfdba9e,17,
0x53e6442cf7c8de9eec8b956a9513fa5ea2f5bc03,29.75,
0x9f7af5df28ccafb9768c0a6e2ec31fc36b539cfd,29.75,
0x3a663169d2f7fdb3594e8faa1afca38047abc262,148.75,
0xce8c2b93f511af49d30b857a700d41e3bc16d1cc,188.7,
0x71070f336bf45a0193137a8a501914b4fd54230c,188.7,
0x3a4aa2089d9bf4c39f33bcd44f049a90f2eab182,188.7,
0x6939b00687677eadbd5de4ef4bedeee29ebd04c7,23.8,
0xa0d7b7253289fe5d8d8d00d97a8477a0ec046718,377.4,
0xe8f5cb2b0ac1383b4bad46316da83cf61bdb9c06,29.75,
0x0f64871099d9177537dc4f7cc98ebaa4e014bf2d,8.5,
0x3f06f7d1fc5080a771c5d62f6d6742c3ed7e1b03,29.75,
0x311380c6873be3bb725f668f47becf24fb6e1466,29.75,
